Index,Start,Time,Type,Data,
376,257.5144 ms,8.7 ¦Ìs,RX data,44,
377,257.52525 ms,8.7 ¦Ìs,RX data,0D,
378,257.5361 ms,8.7 ¦Ìs,RX data,0A,
379,257.54695 ms,8.7 ¦Ìs,RX data,24,
380,257.557775 ms,8.7 ¦Ìs,RX data,47,
381,257.568625 ms,8.7 ¦Ìs,RX data,4E,
382,257.5795 ms,8.7 ¦Ìs,RX data,54,
383,257.590325 ms,8.7 ¦Ìs,RX data,58,
384,257.601175 ms,8.7 ¦Ìs,RX data,54,
385,257.612025 ms,8.7 ¦Ìs,RX data,2C,
386,257.622875 ms,8.7 ¦Ìs,RX data,30,
387,257.633725 ms,8.7 ¦Ìs,RX data,31,
388,257.644575 ms,8.7 ¦Ìs,RX data,2C,
389,257.6554 ms,8.7 ¦Ìs,RX data,30,
390,257.666275 ms,8.7 ¦Ìs,RX data,31,
391,257.677125 ms,8.7 ¦Ìs,RX data,2C,
392,257.68795 ms,8.7 ¦Ìs,RX data,30,
393,257.6988 ms,8.7 ¦Ìs,RX data,32,
394,257.70965 ms,8.7 ¦Ìs,RX data,2C,
395,257.7205 ms,8.7 ¦Ìs,RX data,50,
396,257.73135 ms,8.7 ¦Ìs,RX data,46,
397,257.7422 ms,8.7 ¦Ìs,RX data,3D,
398,257.75305 ms,8.7 ¦Ìs,RX data,46,
399,257.7639 ms,8.7 ¦Ìs,RX data,37,
400,257.77475 ms,8.7 ¦Ìs,RX data,46,
401,257.785575 ms,8.7 ¦Ìs,RX data,46,
402,257.796425 ms,8.7 ¦Ìs,RX data,42,
403,257.807275 ms,8.7 ¦Ìs,RX data,2A,
404,257.818125 ms,8.7 ¦Ìs,RX data,34,
405,257.828975 ms,8.7 ¦Ìs,RX data,42,
406,257.839825 ms,8.7 ¦Ìs,RX data,0D,
407,257.850675 ms,8.7 ¦Ìs,RX data,0A,
408,257.861525 ms,8.7 ¦Ìs,RX data,24,
409,257.872375 ms,8.7 ¦Ìs,RX data,47,
410,257.8832 ms,8.7 ¦Ìs,RX data,4E,
411,257.894075 ms,8.7 ¦Ìs,RX data,54,
412,257.9049 ms,8.7 ¦Ìs,RX data,58,
413,257.91575 ms,8.7 ¦Ìs,RX data,54,
414,257.9266 ms,8.7 ¦Ìs,RX data,2C,
415,257.93745 ms,8.7 ¦Ìs,RX data,30,
416,257.9483 ms,8.7 ¦Ìs,RX data,31,
417,257.95915 ms,8.7 ¦Ìs,RX data,2C,
418,257.97 ms,8.7 ¦Ìs,RX data,30,
419,257.980825 ms,8.7 ¦Ìs,RX data,31,
420,257.9917 ms,8.7 ¦Ìs,RX data,2C,
421,258.002525 ms,8.7 ¦Ìs,RX data,30,
422,258.013375 ms,8.7 ¦Ìs,RX data,32,
423,258.024225 ms,8.7 ¦Ìs,RX data,2C,
424,258.035075 ms,8.7 ¦Ìs,RX data,53,
425,258.045925 ms,8.7 ¦Ìs,RX data,74,
426,258.056775 ms,8.7 ¦Ìs,RX data,61,
427,258.067625 ms,8.7 ¦Ìs,RX data,72,
428,258.078475 ms,8.7 ¦Ìs,RX data,74,
429,258.089325 ms,8.7 ¦Ìs,RX data,69,
430,258.100175 ms,8.7 ¦Ìs,RX data,6E,
431,258.111 ms,8.7 ¦Ìs,RX data,67,
432,258.121875 ms,8.7 ¦Ìs,RX data,20,
433,258.1327 ms,8.7 ¦Ìs,RX data,47,
434,258.14355 ms,8.7 ¦Ìs,RX data,4E,
435,258.1544 ms,8.7 ¦Ìs,RX data,53,
436,258.16525 ms,8.7 ¦Ìs,RX data,53,
437,258.1761 ms,8.7 ¦Ìs,RX data,2A,
438,258.18695 ms,8.7 ¦Ìs,RX data,35,
439,258.1978 ms,8.7 ¦Ìs,RX data,41,
440,258.208625 ms,8.7 ¦Ìs,RX data,0D,
441,258.2195 ms,8.7 ¦Ìs,RX data,0A,
442,258.230325 ms,8.7 ¦Ìs,RX data,24,
443,258.241175 ms,8.7 ¦Ìs,RX data,47,
444,258.252025 ms,8.7 ¦Ìs,RX data,4E,
445,258.262875 ms,8.7 ¦Ìs,RX data,52,
446,258.273725 ms,8.7 ¦Ìs,RX data,4D,
447,258.284575 ms,8.7 ¦Ìs,RX data,43,
448,258.295425 ms,8.7 ¦Ìs,RX data,2C,
449,258.306275 ms,8.7 ¦Ìs,RX data,2C,
450,258.317125 ms,8.7 ¦Ìs,RX data,56,
451,258.32795 ms,8.7 ¦Ìs,RX data,2C,
452,258.3388 ms,8.7 ¦Ìs,RX data,2C,
453,258.349675 ms,8.7 ¦Ìs,RX data,2C,
454,258.3605 ms,8.7 ¦Ìs,RX data,2C,
455,258.37135 ms,8.7 ¦Ìs,RX data,2C,
456,258.3822 ms,8.7 ¦Ìs,RX data,2C,
457,258.39305 ms,8.7 ¦Ìs,RX data,2C,
458,258.4039 ms,8.7 ¦Ìs,RX data,2C,
459,258.41475 ms,8.7 ¦Ìs,RX data,2C,
460,258.425575 ms,8.7 ¦Ìs,RX data,2C,
461,258.436425 ms,8.7 ¦Ìs,RX data,4E,
462,258.4473 ms,8.7 ¦Ìs,RX data,2C,
463,258.458125 ms,8.7 ¦Ìs,RX data,56,
464,258.468975 ms,8.7 ¦Ìs,RX data,2A,
465,258.479825 ms,8.7 ¦Ìs,RX data,33,
466,258.490675 ms,8.7 ¦Ìs,RX data,37,
467,258.501525 ms,8.7 ¦Ìs,RX data,0D,
468,258.512375 ms,8.7 ¦Ìs,RX data,0A,
469,258.523225 ms,8.7 ¦Ìs,RX data,24,
470,258.534075 ms,8.7 ¦Ìs,RX data,47,
471,258.544925 ms,8.7 ¦Ìs,RX data,4E,
