Index,Start,Time,Type,Data,
351,1.037777 s,8.7 ¦Ìs,RX data,00,
352,1.037869 s,8.7 ¦Ìs,RX data,00,
353,1.037972 s,8.7 ¦Ìs,RX data,00,
354,1.038076 s,8.7 ¦Ìs,RX data,00,
355,1.038179 s,8.7 ¦Ìs,RX data,00,
356,1.056504 s,8.7 ¦Ìs,RX data,00,
357,1.056515 s,8.7 ¦Ìs,RX data,00,
358,1.056619 s,8.7 ¦Ìs,RX data,00,
359,1.056721 s,8.7 ¦Ìs,RX data,00,
360,1.056825 s,8.7 ¦Ìs,RX data,00,
361,1.056927 s,8.7 ¦Ìs,RX data,00,
362,1.05703 s,8.7 ¦Ìs,RX data,00,
363,1.057041 s,8.7 ¦Ìs,RX data,00,
364,1.057134 s,8.7 ¦Ìs,RX data,00,
365,1.057145 s,8.7 ¦Ìs,RX data,00,
366,1.057236 s,8.7 ¦Ìs,RX data,00,
367,1.057339 s,8.7 ¦Ìs,RX data,00,
368,1.057441 s,8.7 ¦Ìs,RX data,00,
369,1.057545 s,8.7 ¦Ìs,RX data,00,
370,1.057648 s,8.7 ¦Ìs,RX data,00,
371,1.057658 s,8.7 ¦Ìs,RX data,00,
372,1.05775 s,8.7 ¦Ìs,RX data,00,
373,1.057852 s,8.7 ¦Ìs,RX data,00,
374,1.057955 s,8.7 ¦Ìs,RX data,00,
375,1.058056 s,8.7 ¦Ìs,RX data,00,
376,1.058173 s,8.7 ¦Ìs,RX data,B5,
377,1.058184 s,8.7 ¦Ìs,RX data,62,
378,1.058195 s,8.7 ¦Ìs,RX data,05,
379,1.058206 s,8.7 ¦Ìs,RX data,01,
380,1.058217 s,8.7 ¦Ìs,RX data,02,
381,1.058227 s,8.7 ¦Ìs,RX data,00,
382,1.058238 s,8.7 ¦Ìs,RX data,06,
383,1.058249 s,8.7 ¦Ìs,RX data,8A,
384,1.05826 s,8.7 ¦Ìs,RX data,98,
385,1.058271 s,8.7 ¦Ìs,RX data,C1,
386,1.075624 s,8.7 ¦Ìs,RX data,B5,
387,1.075635 s,8.7 ¦Ìs,RX data,62,
388,1.075646 s,8.7 ¦Ìs,RX data,05,
389,1.075657 s,8.7 ¦Ìs,RX data,01,
390,1.075668 s,8.7 ¦Ìs,RX data,02,
391,1.075678 s,8.7 ¦Ìs,RX data,00,
392,1.075689 s,8.7 ¦Ìs,RX data,06,
393,1.0757 s,8.7 ¦Ìs,RX data,8A,
394,1.075711 s,8.7 ¦Ìs,RX data,98,
395,1.075722 s,8.7 ¦Ìs,RX data,C1,
396,1.075742 s,8.7 ¦Ìs,RX data,B5,
397,1.075753 s,8.7 ¦Ìs,RX data,62,
398,1.075763 s,8.7 ¦Ìs,RX data,05,
399,1.075774 s,8.7 ¦Ìs,RX data,01,
400,1.075785 s,8.7 ¦Ìs,RX data,02,
401,1.075796 s,8.7 ¦Ìs,RX data,00,
402,1.075807 s,8.7 ¦Ìs,RX data,06,
403,1.075818 s,8.7 ¦Ìs,RX data,8A,
404,1.075829 s,8.7 ¦Ìs,RX data,98,
405,1.075839 s,8.7 ¦Ìs,RX data,C1,
406,1.076917 s,8.7 ¦Ìs,RX data,00,
407,1.076928 s,8.7 ¦Ìs,RX data,00,
408,1.076939 s,8.7 ¦Ìs,RX data,00,
409,1.07695 s,8.7 ¦Ìs,RX data,00,
410,1.076961 s,8.7 ¦Ìs,RX data,00,
411,1.076971 s,8.7 ¦Ìs,RX data,00,
412,1.076982 s,8.7 ¦Ìs,RX data,00,
413,1.076993 s,8.7 ¦Ìs,RX data,00,
414,1.077004 s,8.7 ¦Ìs,RX data,00,
415,1.077015 s,8.7 ¦Ìs,RX data,00,
416,1.233547 s,8.7 ¦Ìs,RX data,B5,
417,1.233558 s,8.7 ¦Ìs,RX data,62,
418,1.233568 s,8.7 ¦Ìs,RX data,05,
419,1.233579 s,8.7 ¦Ìs,RX data,01,
420,1.23359 s,8.7 ¦Ìs,RX data,02,
421,1.233601 s,8.7 ¦Ìs,RX data,00,
422,1.233612 s,8.7 ¦Ìs,RX data,06,
423,1.233623 s,8.7 ¦Ìs,RX data,8A,
424,1.233633 s,8.7 ¦Ìs,RX data,98,
425,1.233644 s,8.7 ¦Ìs,RX data,C1,
426,1.2346 s,8.7 ¦Ìs,RX data,00,
427,1.23471 s,8.7 ¦Ìs,RX data,00,
428,1.234816 s,8.7 ¦Ìs,RX data,00,
