Index,Start,Time,Type,Data,
361,261.0652 ms,8.7 ¦Ìs,RX data,00,
362,261.07605 ms,8.7 ¦Ìs,RX data,00,
363,261.171175 ms,8.7 ¦Ìs,RX data,00,
364,261.182025 ms,8.7 ¦Ìs,RX data,00,
365,261.192875 ms,8.7 ¦Ìs,RX data,00,
366,261.203725 ms,8.7 ¦Ìs,RX data,00,
367,261.2146 ms,8.7 ¦Ìs,RX data,00,
368,261.225425 ms,8.7 ¦Ìs,RX data,00,
369,261.2363 ms,8.7 ¦Ìs,RX data,00,
370,261.247125 ms,8.7 ¦Ìs,RX data,00,
371,261.258 ms,8.7 ¦Ìs,RX data,00,
372,261.268825 ms,8.7 ¦Ìs,RX data,00,
373,261.359575 ms,8.7 ¦Ìs,RX data,00,
374,261.370425 ms,8.7 ¦Ìs,RX data,00,
375,261.381275 ms,8.7 ¦Ìs,RX data,00,
376,261.392125 ms,8.7 ¦Ìs,RX data,00,
377,261.402975 ms,8.7 ¦Ìs,RX data,00,
378,261.413825 ms,8.7 ¦Ìs,RX data,00,
379,261.424675 ms,8.7 ¦Ìs,RX data,00,
380,261.435525 ms,8.7 ¦Ìs,RX data,00,
381,261.446375 ms,8.7 ¦Ìs,RX data,00,
382,261.457225 ms,8.7 ¦Ìs,RX data,00,
383,261.54925 ms,8.7 ¦Ìs,RX data,00,
384,261.5601 ms,8.7 ¦Ìs,RX data,00,
385,261.57095 ms,8.7 ¦Ìs,RX data,00,
386,261.5818 ms,8.7 ¦Ìs,RX data,00,
387,261.59265 ms,8.7 ¦Ìs,RX data,00,
388,261.6035 ms,8.7 ¦Ìs,RX data,00,
389,261.61435 ms,8.7 ¦Ìs,RX data,00,
390,261.6252 ms,8.7 ¦Ìs,RX data,00,
391,261.63605 ms,8.7 ¦Ìs,RX data,00,
392,261.6469 ms,8.7 ¦Ìs,RX data,00,
393,261.735925 ms,8.7 ¦Ìs,RX data,00,
394,261.746775 ms,8.7 ¦Ìs,RX data,00,
395,261.757625 ms,8.7 ¦Ìs,RX data,00,
396,261.768475 ms,8.7 ¦Ìs,RX data,00,
397,261.779325 ms,8.7 ¦Ìs,RX data,00,
398,261.790175 ms,8.7 ¦Ìs,RX data,00,
399,261.801025 ms,8.7 ¦Ìs,RX data,00,
400,261.811875 ms,8.7 ¦Ìs,RX data,00,
401,261.822725 ms,8.7 ¦Ìs,RX data,00,
402,261.833575 ms,8.7 ¦Ìs,RX data,00,
403,261.924175 ms,8.7 ¦Ìs,RX data,00,
404,261.935025 ms,8.7 ¦Ìs,RX data,00,
405,261.945875 ms,8.7 ¦Ìs,RX data,00,
406,261.956725 ms,8.7 ¦Ìs,RX data,00,
407,261.967575 ms,8.7 ¦Ìs,RX data,00,
408,261.978425 ms,8.7 ¦Ìs,RX data,00,
409,261.989275 ms,8.7 ¦Ìs,RX data,00,
410,262.000125 ms,8.7 ¦Ìs,RX data,00,
411,262.010975 ms,8.7 ¦Ìs,RX data,00,
412,262.021825 ms,8.7 ¦Ìs,RX data,00,
413,262.11365 ms,8.7 ¦Ìs,RX data,00,
414,262.1245 ms,8.7 ¦Ìs,RX data,00,
415,262.13535 ms,8.7 ¦Ìs,RX data,00,
416,262.1462 ms,8.7 ¦Ìs,RX data,00,
417,262.15705 ms,8.7 ¦Ìs,RX data,00,
418,262.1679 ms,8.7 ¦Ìs,RX data,00,
419,262.17875 ms,8.7 ¦Ìs,RX data,00,
420,262.1896 ms,8.7 ¦Ìs,RX data,00,
421,262.20045 ms,8.7 ¦Ìs,RX data,00,
422,262.2113 ms,8.7 ¦Ìs,RX data,00,
423,262.3 ms,8.7 ¦Ìs,RX data,00,
424,262.31085 ms,8.7 ¦Ìs,RX data,00,
425,262.3217 ms,8.7 ¦Ìs,RX data,00,
426,262.33255 ms,8.7 ¦Ìs,RX data,00,
427,262.3434 ms,8.7 ¦Ìs,RX data,00,
428,262.35425 ms,8.7 ¦Ìs,RX data,00,
429,262.3651 ms,8.7 ¦Ìs,RX data,00,
430,262.37595 ms,8.7 ¦Ìs,RX data,00,
431,262.3868 ms,8.7 ¦Ìs,RX data,00,
432,262.39765 ms,8.7 ¦Ìs,RX data,00,
433,262.487975 ms,8.7 ¦Ìs,RX data,00,
434,262.498825 ms,8.7 ¦Ìs,RX data,00,
435,262.509675 ms,8.7 ¦Ìs,RX data,00,
436,262.520525 ms,8.7 ¦Ìs,RX data,00,
437,262.531375 ms,8.7 ¦Ìs,RX data,00,
438,262.542225 ms,8.7 ¦Ìs,RX data,00,
439,262.553075 ms,8.7 ¦Ìs,RX data,00,
440,262.563925 ms,8.7 ¦Ìs,RX data,00,
441,262.574775 ms,8.7 ¦Ìs,RX data,00,
442,262.585625 ms,8.7 ¦Ìs,RX data,00,
443,262.676225 ms,8.7 ¦Ìs,RX data,00,
444,262.687075 ms,8.7 ¦Ìs,RX data,00,
445,1.029418 s,8.7 ¦Ìs,RX data,B5,
446,1.029429 s,8.7 ¦Ìs,RX data,62,
447,1.029439 s,8.7 ¦Ìs,RX data,0A,
448,1.02945 s,8.7 ¦Ìs,RX data,04,
449,1.029461 s,8.7 ¦Ìs,RX data,A0,
450,1.029472 s,8.7 ¦Ìs,RX data,00,
451,1.029483 s,8.7 ¦Ìs,RX data,52,
452,1.029494 s,8.7 ¦Ìs,RX data,4F,
453,1.029505 s,8.7 ¦Ìs,RX data,4D,
454,1.029515 s,8.7 ¦Ìs,RX data,20,
455,1.029526 s,8.7 ¦Ìs,RX data,53,
456,1.029537 s,8.7 ¦Ìs,RX data,50,
457,1.029548 s,8.7 ¦Ìs,RX data,47,
458,1.029559 s,8.7 ¦Ìs,RX data,20,
459,1.02957 s,8.7 ¦Ìs,RX data,35,
460,1.02958 s,8.7 ¦Ìs,RX data,2E,
461,1.029591 s,8.7 ¦Ìs,RX data,31,
462,1.029602 s,8.7 ¦Ìs,RX data,30,
463,1.029613 s,8.7 ¦Ìs,RX data,20,
464,1.029624 s,8.7 ¦Ìs,RX data,28,
465,1.029635 s,8.7 ¦Ìs,RX data,37,
466,1.029646 s,8.7 ¦Ìs,RX data,62,
467,1.029656 s,8.7 ¦Ìs,RX data,32,
468,1.029667 s,8.7 ¦Ìs,RX data,30,
469,1.029678 s,8.7 ¦Ìs,RX data,32,
470,1.029689 s,8.7 ¦Ìs,RX data,65,
471,1.0297 s,8.7 ¦Ìs,RX data,29,
472,1.029711 s,8.7 ¦Ìs,RX data,00,
473,1.029722 s,8.7 ¦Ìs,RX data,00,
474,1.029732 s,8.7 ¦Ìs,RX data,00,
475,1.029743 s,8.7 ¦Ìs,RX data,00,
476,1.029754 s,8.7 ¦Ìs,RX data,00,
477,1.029765 s,8.7 ¦Ìs,RX data,00,
478,1.029776 s,8.7 ¦Ìs,RX data,00,
479,1.029787 s,8.7 ¦Ìs,RX data,00,
480,1.029797 s,8.7 ¦Ìs,RX data,00,
