Index,Start,Time,Type,Data,
394,1.195913 s,8.7 ¦Ìs,RX data,1E,
395,1.195925 s,8.7 ¦Ìs,RX data,17,
396,1.196168 s,8.7 ¦Ìs,TX data,B5,
397,1.196179 s,8.7 ¦Ìs,TX data,62,
398,1.196189 s,8.7 ¦Ìs,TX data,05,
399,1.1962 s,8.7 ¦Ìs,TX data,01,
400,1.196211 s,8.7 ¦Ìs,TX data,02,
401,1.196222 s,8.7 ¦Ìs,TX data,00,
402,1.196233 s,8.7 ¦Ìs,TX data,06,
403,1.196244 s,8.7 ¦Ìs,TX data,01,
404,1.196255 s,8.7 ¦Ìs,TX data,0F,
405,1.196265 s,8.7 ¦Ìs,TX data,38,
406,1.205741 s,8.7 ¦Ìs,RX data,B5,
407,1.205753 s,8.7 ¦Ìs,RX data,62,
408,1.205765 s,8.7 ¦Ìs,RX data,06,
409,1.205777 s,8.7 ¦Ìs,RX data,01,
410,1.205789 s,8.7 ¦Ìs,RX data,08,
411,1.205801 s,8.7 ¦Ìs,RX data,00,
412,1.205813 s,8.7 ¦Ìs,RX data,01,
413,1.205825 s,8.7 ¦Ìs,RX data,01,
414,1.205837 s,8.7 ¦Ìs,RX data,00,
415,1.205848 s,8.7 ¦Ìs,RX data,01,
416,1.20586 s,8.7 ¦Ìs,RX data,00,
417,1.205872 s,8.7 ¦Ìs,RX data,00,
418,1.205884 s,8.7 ¦Ìs,RX data,00,
419,1.205896 s,8.7 ¦Ìs,RX data,00,
420,1.205908 s,8.7 ¦Ìs,RX data,12,
421,1.20592 s,8.7 ¦Ìs,RX data,B7,
422,1.206116 s,8.7 ¦Ìs,TX data,B5,
423,1.206127 s,8.7 ¦Ìs,TX data,62,
424,1.206138 s,8.7 ¦Ìs,TX data,05,
425,1.206149 s,8.7 ¦Ìs,TX data,01,
426,1.20616 s,8.7 ¦Ìs,TX data,02,
427,1.206171 s,8.7 ¦Ìs,TX data,00,
428,1.206181 s,8.7 ¦Ìs,TX data,06,
429,1.206192 s,8.7 ¦Ìs,TX data,01,
430,1.206203 s,8.7 ¦Ìs,TX data,0F,
431,1.206214 s,8.7 ¦Ìs,TX data,38,
432,1.215751 s,8.7 ¦Ìs,RX data,B5,
433,1.215763 s,8.7 ¦Ìs,RX data,62,
434,1.215775 s,8.7 ¦Ìs,RX data,06,
435,1.215787 s,8.7 ¦Ìs,RX data,01,
436,1.215799 s,8.7 ¦Ìs,RX data,08,
437,1.215811 s,8.7 ¦Ìs,RX data,00,
438,1.215823 s,8.7 ¦Ìs,RX data,01,
439,1.215834 s,8.7 ¦Ìs,RX data,02,
440,1.215846 s,8.7 ¦Ìs,RX data,00,
441,1.215858 s,8.7 ¦Ìs,RX data,01,
442,1.21587 s,8.7 ¦Ìs,RX data,00,
443,1.215882 s,8.7 ¦Ìs,RX data,00,
444,1.215894 s,8.7 ¦Ìs,RX data,00,
445,1.215906 s,8.7 ¦Ìs,RX data,00,
446,1.215918 s,8.7 ¦Ìs,RX data,13,
447,1.21593 s,8.7 ¦Ìs,RX data,BE,
448,1.216114 s,8.7 ¦Ìs,TX data,B5,
449,1.216125 s,8.7 ¦Ìs,TX data,62,
450,1.216136 s,8.7 ¦Ìs,TX data,05,
451,1.216147 s,8.7 ¦Ìs,TX data,01,
452,1.216157 s,8.7 ¦Ìs,TX data,02,
453,1.216168 s,8.7 ¦Ìs,TX data,00,
454,1.216179 s,8.7 ¦Ìs,TX data,06,
455,1.21619 s,8.7 ¦Ìs,TX data,01,
456,1.216201 s,8.7 ¦Ìs,TX data,0F,
457,1.216212 s,8.7 ¦Ìs,TX data,38,
458,1.225762 s,8.7 ¦Ìs,RX data,B5,
459,1.225774 s,8.7 ¦Ìs,RX data,62,
460,1.225786 s,8.7 ¦Ìs,RX data,06,
461,1.225798 s,8.7 ¦Ìs,RX data,01,
462,1.22581 s,8.7 ¦Ìs,RX data,08,
463,1.225822 s,8.7 ¦Ìs,RX data,00,
464,1.225834 s,8.7 ¦Ìs,RX data,01,
465,1.225846 s,8.7 ¦Ìs,RX data,03,
466,1.225857 s,8.7 ¦Ìs,RX data,00,
467,1.225869 s,8.7 ¦Ìs,RX data,01,
468,1.225881 s,8.7 ¦Ìs,RX data,00,
469,1.225893 s,8.7 ¦Ìs,RX data,00,
470,1.225905 s,8.7 ¦Ìs,RX data,00,
471,1.225917 s,8.7 ¦Ìs,RX data,00,
472,1.225929 s,8.7 ¦Ìs,RX data,14,
473,1.225941 s,8.7 ¦Ìs,RX data,C5,
474,1.226129 s,8.7 ¦Ìs,TX data,B5,
475,1.22614 s,8.7 ¦Ìs,TX data,62,
476,1.226151 s,8.7 ¦Ìs,TX data,05,
477,1.226162 s,8.7 ¦Ìs,TX data,01,
478,1.226173 s,8.7 ¦Ìs,TX data,02,
479,1.226183 s,8.7 ¦Ìs,TX data,00,
480,1.226194 s,8.7 ¦Ìs,TX data,06,
481,1.226205 s,8.7 ¦Ìs,TX data,01,
482,1.226216 s,8.7 ¦Ìs,TX data,0F,
483,1.226227 s,8.7 ¦Ìs,TX data,38,
484,1.235751 s,8.7 ¦Ìs,RX data,B5,
485,1.235763 s,8.7 ¦Ìs,RX data,62,
486,1.235774 s,8.7 ¦Ìs,RX data,06,
487,1.235786 s,8.7 ¦Ìs,RX data,01,
488,1.235798 s,8.7 ¦Ìs,RX data,08,
489,1.23581 s,8.7 ¦Ìs,RX data,00,
490,1.235822 s,8.7 ¦Ìs,RX data,01,
491,1.235834 s,8.7 ¦Ìs,RX data,04,
492,1.235846 s,8.7 ¦Ìs,RX data,00,
493,1.235858 s,8.7 ¦Ìs,RX data,01,
494,1.23587 s,8.7 ¦Ìs,RX data,00,
