Index,Start,Time,Type,Data,
246,1.182458 s,8.7 ¦Ìs,RX data,0E,
247,1.18247 s,8.7 ¦Ìs,RX data,00,
248,1.182482 s,8.7 ¦Ìs,RX data,00,
249,1.182494 s,8.7 ¦Ìs,RX data,01,
250,1.182506 s,8.7 ¦Ìs,RX data,00,
251,1.182518 s,8.7 ¦Ìs,RX data,00,
252,1.18253 s,8.7 ¦Ìs,RX data,01,
253,1.182542 s,8.7 ¦Ìs,RX data,00,
254,1.182554 s,8.7 ¦Ìs,RX data,74,
255,1.182566 s,8.7 ¦Ìs,RX data,10,
256,1.182577 s,8.7 ¦Ìs,RX data,01,
257,1.182589 s,8.7 ¦Ìs,RX data,02,
258,1.182601 s,8.7 ¦Ìs,RX data,00,
259,1.182613 s,8.7 ¦Ìs,RX data,74,
260,1.182625 s,8.7 ¦Ìs,RX data,10,
261,1.182637 s,8.7 ¦Ìs,RX data,00,
262,1.182649 s,8.7 ¦Ìs,RX data,AB,
263,1.182661 s,8.7 ¦Ìs,RX data,29,
264,1.182673 s,8.7 ¦Ìs,RX data,B5,
265,1.182685 s,8.7 ¦Ìs,RX data,62,
266,1.182696 s,8.7 ¦Ìs,RX data,06,
267,1.182708 s,8.7 ¦Ìs,RX data,3E,
268,1.18272 s,8.7 ¦Ìs,RX data,34,
269,1.182732 s,8.7 ¦Ìs,RX data,00,
270,1.182744 s,8.7 ¦Ìs,RX data,00,
271,1.182756 s,8.7 ¦Ìs,RX data,00,
272,1.182768 s,8.7 ¦Ìs,RX data,20,
273,1.18278 s,8.7 ¦Ìs,RX data,06,
274,1.182792 s,8.7 ¦Ìs,RX data,00,
275,1.182804 s,8.7 ¦Ìs,RX data,08,
276,1.182815 s,8.7 ¦Ìs,RX data,10,
277,1.182827 s,8.7 ¦Ìs,RX data,00,
278,1.182839 s,8.7 ¦Ìs,RX data,01,
279,1.182851 s,8.7 ¦Ìs,RX data,00,
280,1.182859 s,8.7 ¦Ìs,TX data,B5,
281,1.182863 s,8.7 ¦Ìs,RX data,01,
282,1.18287 s,8.7 ¦Ìs,TX data,62,
283,1.182875 s,8.7 ¦Ìs,RX data,01,
284,1.182881 s,8.7 ¦Ìs,TX data,05,
285,1.182887 s,8.7 ¦Ìs,RX data,01,
286,1.182892 s,8.7 ¦Ìs,TX data,01,
287,1.182899 s,8.7 ¦Ìs,RX data,00,
288,1.182902 s,8.7 ¦Ìs,TX data,02,
289,1.182911 s,8.7 ¦Ìs,RX data,00,
290,1.182913 s,8.7 ¦Ìs,TX data,00,
291,1.182923 s,8.7 ¦Ìs,RX data,00,
292,1.182924 s,8.7 ¦Ìs,TX data,06,
293,1.182934 s,8.7 ¦Ìs,RX data,00,
294,1.182935 s,8.7 ¦Ìs,TX data,8A,
295,1.182946 s,8.7 ¦Ìs,TX data,98,
296,1.182946 s,8.7 ¦Ìs,RX data,00,
297,1.182957 s,8.7 ¦Ìs,TX data,C1,
298,1.182958 s,8.7 ¦Ìs,RX data,01,
299,1.18297 s,8.7 ¦Ìs,RX data,01,
300,1.182982 s,8.7 ¦Ìs,RX data,02,
301,1.182994 s,8.7 ¦Ìs,RX data,04,
302,1.183006 s,8.7 ¦Ìs,RX data,08,
303,1.183018 s,8.7 ¦Ìs,RX data,00,
304,1.18303 s,8.7 ¦Ìs,RX data,01,
305,1.183042 s,8.7 ¦Ìs,RX data,00,
306,1.183053 s,8.7 ¦Ìs,RX data,01,
307,1.183065 s,8.7 ¦Ìs,RX data,01,
308,1.183077 s,8.7 ¦Ìs,RX data,03,
309,1.183089 s,8.7 ¦Ìs,RX data,08,
310,1.183101 s,8.7 ¦Ìs,RX data,13,
311,1.183113 s,8.7 ¦Ìs,RX data,00,
312,1.183125 s,8.7 ¦Ìs,RX data,01,
313,1.183137 s,8.7 ¦Ìs,RX data,00,
314,1.183149 s,8.7 ¦Ìs,RX data,01,
315,1.183161 s,8.7 ¦Ìs,RX data,01,
316,1.183172 s,8.7 ¦Ìs,RX data,05,
317,1.183184 s,8.7 ¦Ìs,RX data,00,
318,1.183196 s,8.7 ¦Ìs,RX data,00,
319,1.183208 s,8.7 ¦Ìs,RX data,00,
320,1.18322 s,8.7 ¦Ìs,RX data,01,
321,1.183232 s,8.7 ¦Ìs,RX data,00,
322,1.183244 s,8.7 ¦Ìs,RX data,01,
323,1.183256 s,8.7 ¦Ìs,RX data,01,
324,1.183268 s,8.7 ¦Ìs,RX data,06,
325,1.18328 s,8.7 ¦Ìs,RX data,08,
326,1.183291 s,8.7 ¦Ìs,RX data,10,
327,1.183303 s,8.7 ¦Ìs,RX data,00,
328,1.183315 s,8.7 ¦Ìs,RX data,00,
329,1.183327 s,8.7 ¦Ìs,RX data,00,
330,1.183339 s,8.7 ¦Ìs,RX data,01,
331,1.183351 s,8.7 ¦Ìs,RX data,01,
332,1.183363 s,8.7 ¦Ìs,RX data,16,
333,1.183375 s,8.7 ¦Ìs,RX data,50,
334,1.18353 s,8.7 ¦Ìs,TX data,B5,
335,1.183541 s,8.7 ¦Ìs,TX data,62,
336,1.183551 s,8.7 ¦Ìs,TX data,05,
337,1.183562 s,8.7 ¦Ìs,TX data,01,
338,1.183573 s,8.7 ¦Ìs,TX data,02,
339,1.183584 s,8.7 ¦Ìs,TX data,00,
340,1.183595 s,8.7 ¦Ìs,TX data,06,
341,1.183606 s,8.7 ¦Ìs,TX data,3E,
342,1.183617 s,8.7 ¦Ìs,TX data,4C,
343,1.183627 s,8.7 ¦Ìs,TX data,75,
344,1.193774 s,8.7 ¦Ìs,RX data,B5,
345,1.193786 s,8.7 ¦Ìs,RX data,62,
346,1.193798 s,8.7 ¦Ìs,RX data,06,
347,1.193809 s,8.7 ¦Ìs,RX data,04,
348,1.193821 s,8.7 ¦Ìs,RX data,04,
349,1.193833 s,8.7 ¦Ìs,RX data,00,
350,1.193845 s,8.7 ¦Ìs,RX data,00,
351,1.193857 s,8.7 ¦Ìs,RX data,00,
352,1.193869 s,8.7 ¦Ìs,RX data,08,
353,1.193881 s,8.7 ¦Ìs,RX data,00,
354,1.193893 s,8.7 ¦Ìs,RX data,16,
355,1.193905 s,8.7 ¦Ìs,RX data,74,
356,1.20347 s,8.7 ¦Ìs,RX data,B5,
357,1.203482 s,8.7 ¦Ìs,RX data,62,
358,1.203494 s,8.7 ¦Ìs,RX data,06,
359,1.203506 s,8.7 ¦Ìs,RX data,01,
360,1.203518 s,8.7 ¦Ìs,RX data,08,
361,1.20353 s,8.7 ¦Ìs,RX data,00,
362,1.203541 s,8.7 ¦Ìs,RX data,0D,
363,1.203553 s,8.7 ¦Ìs,RX data,01,
364,1.203565 s,8.7 ¦Ìs,RX data,00,
365,1.203577 s,8.7 ¦Ìs,RX data,01,
366,1.203589 s,8.7 ¦Ìs,RX data,00,
367,1.203601 s,8.7 ¦Ìs,RX data,00,
368,1.203613 s,8.7 ¦Ìs,RX data,00,
369,1.203625 s,8.7 ¦Ìs,RX data,00,
370,1.203637 s,8.7 ¦Ìs,RX data,1E,
371,1.203649 s,8.7 ¦Ìs,RX data,17,
372,1.203834 s,8.7 ¦Ìs,TX data,B5,
373,1.203845 s,8.7 ¦Ìs,TX data,62,
374,1.203856 s,8.7 ¦Ìs,TX data,05,
375,1.203867 s,8.7 ¦Ìs,TX data,01,
376,1.203878 s,8.7 ¦Ìs,TX data,02,
377,1.203889 s,8.7 ¦Ìs,TX data,00,
378,1.203899 s,8.7 ¦Ìs,TX data,06,
379,1.20391 s,8.7 ¦Ìs,TX data,01,
380,1.203921 s,8.7 ¦Ìs,TX data,0F,
381,1.203932 s,8.7 ¦Ìs,TX data,38,
382,1.308425 s,8.7 ¦Ìs,RX data,B5,
383,1.308437 s,8.7 ¦Ìs,RX data,62,
384,1.308449 s,8.7 ¦Ìs,RX data,06,
385,1.308461 s,8.7 ¦Ìs,RX data,01,
386,1.308473 s,8.7 ¦Ìs,RX data,08,
387,1.308485 s,8.7 ¦Ìs,RX data,00,
388,1.308497 s,8.7 ¦Ìs,RX data,0D,
389,1.308509 s,8.7 ¦Ìs,RX data,01,
390,1.30852 s,8.7 ¦Ìs,RX data,00,
391,1.308532 s,8.7 ¦Ìs,RX data,01,
392,1.308544 s,8.7 ¦Ìs,RX data,00,
393,1.308556 s,8.7 ¦Ìs,RX data,00,
394,1.308568 s,8.7 ¦Ìs,RX data,00,
395,1.30858 s,8.7 ¦Ìs,RX data,00,
396,1.308592 s,8.7 ¦Ìs,RX data,1E,
397,1.308604 s,8.7 ¦Ìs,RX data,17,
398,1.308762 s,8.7 ¦Ìs,TX data,B5,
399,1.308773 s,8.7 ¦Ìs,TX data,62,
400,1.308783 s,8.7 ¦Ìs,TX data,05,
401,1.308794 s,8.7 ¦Ìs,TX data,01,
402,1.308805 s,8.7 ¦Ìs,TX data,02,
403,1.308816 s,8.7 ¦Ìs,TX data,00,
404,1.308827 s,8.7 ¦Ìs,TX data,06,
405,1.308838 s,8.7 ¦Ìs,TX data,01,
406,1.308849 s,8.7 ¦Ìs,TX data,0F,
407,1.308859 s,8.7 ¦Ìs,TX data,38,
408,1.31842 s,8.7 ¦Ìs,RX data,B5,
409,1.318432 s,8.7 ¦Ìs,RX data,62,
410,1.318443 s,8.7 ¦Ìs,RX data,06,
411,1.318455 s,8.7 ¦Ìs,RX data,01,
412,1.318467 s,8.7 ¦Ìs,RX data,08,
413,1.318479 s,8.7 ¦Ìs,RX data,00,
414,1.318491 s,8.7 ¦Ìs,RX data,01,
415,1.318503 s,8.7 ¦Ìs,RX data,01,
416,1.318515 s,8.7 ¦Ìs,RX data,00,
417,1.318527 s,8.7 ¦Ìs,RX data,01,
418,1.318539 s,8.7 ¦Ìs,RX data,00,
419,1.318551 s,8.7 ¦Ìs,RX data,00,
420,1.318562 s,8.7 ¦Ìs,RX data,00,
421,1.318574 s,8.7 ¦Ìs,RX data,00,
422,1.318586 s,8.7 ¦Ìs,RX data,12,
423,1.318598 s,8.7 ¦Ìs,RX data,B7,
424,1.318763 s,8.7 ¦Ìs,TX data,B5,
425,1.318774 s,8.7 ¦Ìs,TX data,62,
426,1.318785 s,8.7 ¦Ìs,TX data,05,
427,1.318796 s,8.7 ¦Ìs,TX data,01,
428,1.318807 s,8.7 ¦Ìs,TX data,02,
429,1.318818 s,8.7 ¦Ìs,TX data,00,
430,1.318829 s,8.7 ¦Ìs,TX data,06,
431,1.318839 s,8.7 ¦Ìs,TX data,01,
432,1.31885 s,8.7 ¦Ìs,TX data,0F,
433,1.318861 s,8.7 ¦Ìs,TX data,38,
434,1.328426 s,8.7 ¦Ìs,RX data,B5,
