Index,Start,Time,Type,Data,
470,1.428607 s,8.7 ¦Ìs,RX data,06,
471,1.428618 s,8.7 ¦Ìs,RX data,8A,
472,1.428628 s,8.7 ¦Ìs,RX data,09,
473,1.428639 s,8.7 ¦Ìs,RX data,00,
474,1.42865 s,8.7 ¦Ìs,RX data,00,
475,1.428661 s,8.7 ¦Ìs,RX data,03,
476,1.428672 s,8.7 ¦Ìs,RX data,00,
477,1.428683 s,8.7 ¦Ìs,RX data,00,
478,1.428693 s,8.7 ¦Ìs,RX data,25,
479,1.428704 s,8.7 ¦Ìs,RX data,00,
480,1.428715 s,8.7 ¦Ìs,RX data,11,
481,1.428726 s,8.7 ¦Ìs,RX data,10,
482,1.428737 s,8.7 ¦Ìs,RX data,01,
483,1.428748 s,8.7 ¦Ìs,RX data,E3,
484,1.428758 s,8.7 ¦Ìs,RX data,4E,
485,1.438578 s,8.7 ¦Ìs,RX data,B5,
486,1.438589 s,8.7 ¦Ìs,RX data,62,
487,1.438599 s,8.7 ¦Ìs,RX data,06,
488,1.43861 s,8.7 ¦Ìs,RX data,8A,
489,1.438621 s,8.7 ¦Ìs,RX data,09,
490,1.438632 s,8.7 ¦Ìs,RX data,00,
491,1.438643 s,8.7 ¦Ìs,RX data,00,
492,1.438654 s,8.7 ¦Ìs,RX data,03,
