Index,Start,Time,Type,Data,
285,567.4876 ms,8.7 ¦Ìs,RX data,2C,
286,567.49845 ms,8.7 ¦Ìs,RX data,30,
287,567.5093 ms,8.7 ¦Ìs,RX data,31,
288,567.52015 ms,8.7 ¦Ìs,RX data,2C,
289,567.530975 ms,8.7 ¦Ìs,RX data,30,
290,567.541825 ms,8.7 ¦Ìs,RX data,31,
291,567.552675 ms,8.7 ¦Ìs,RX data,2C,
292,567.563525 ms,8.7 ¦Ìs,RX data,30,
293,567.574375 ms,8.7 ¦Ìs,RX data,32,
294,567.585225 ms,8.7 ¦Ìs,RX data,2C,
295,567.596075 ms,8.7 ¦Ìs,RX data,53,
296,567.606925 ms,8.7 ¦Ìs,RX data,42,
297,567.617775 ms,8.7 ¦Ìs,RX data,41,
298,567.628625 ms,8.7 ¦Ìs,RX data,53,
299,567.63945 ms,8.7 ¦Ìs,RX data,3B,
300,567.650325 ms,8.7 ¦Ìs,RX data,51,
301,567.66115 ms,8.7 ¦Ìs,RX data,5A,
302,567.672 ms,8.7 ¦Ìs,RX data,53,
303,567.68285 ms,8.7 ¦Ìs,RX data,53,
304,567.6937 ms,8.7 ¦Ìs,RX data,2A,
305,567.70455 ms,8.7 ¦Ìs,RX data,36,
306,567.7154 ms,8.7 ¦Ìs,RX data,30,
307,567.72625 ms,8.7 ¦Ìs,RX data,0D,
308,567.737075 ms,8.7 ¦Ìs,RX data,0A,
309,567.74795 ms,8.7 ¦Ìs,RX data,24,
310,567.758775 ms,8.7 ¦Ìs,RX data,47,
311,567.769625 ms,8.7 ¦Ìs,RX data,4E,
312,567.780475 ms,8.7 ¦Ìs,RX data,54,
313,567.791325 ms,8.7 ¦Ìs,RX data,58,
314,567.802175 ms,8.7 ¦Ìs,RX data,54,
315,567.813025 ms,8.7 ¦Ìs,RX data,2C,
316,567.823875 ms,8.7 ¦Ìs,RX data,30,
317,567.834725 ms,8.7 ¦Ìs,RX data,31,
318,567.845575 ms,8.7 ¦Ìs,RX data,2C,
319,567.8564 ms,8.7 ¦Ìs,RX data,30,
320,567.86725 ms,8.7 ¦Ìs,RX data,31,
321,567.878125 ms,8.7 ¦Ìs,RX data,2C,
322,567.88895 ms,8.7 ¦Ìs,RX data,30,
323,567.8998 ms,8.7 ¦Ìs,RX data,32,
324,567.91065 ms,8.7 ¦Ìs,RX data,2C,
325,567.9215 ms,8.7 ¦Ìs,RX data,41,
326,567.93235 ms,8.7 ¦Ìs,RX data,4E,
327,567.9432 ms,8.7 ¦Ìs,RX data,54,
328,567.954025 ms,8.7 ¦Ìs,RX data,53,
329,567.964875 ms,8.7 ¦Ìs,RX data,55,
330,567.97575 ms,8.7 ¦Ìs,RX data,50,
331,567.986575 ms,8.7 ¦Ìs,RX data,45,
332,567.997425 ms,8.7 ¦Ìs,RX data,52,
333,568.008275 ms,8.7 ¦Ìs,RX data,56,
334,568.019125 ms,8.7 ¦Ìs,RX data,3D,
335,568.029975 ms,8.7 ¦Ìs,RX data,2A,
336,568.040825 ms,8.7 ¦Ìs,RX data,32,
337,568.051675 ms,8.7 ¦Ìs,RX data,32,
338,568.062525 ms,8.7 ¦Ìs,RX data,0D,
339,568.073375 ms,8.7 ¦Ìs,RX data,0A,
340,568.0842 ms,8.7 ¦Ìs,RX data,24,
341,568.09505 ms,8.7 ¦Ìs,RX data,47,
342,568.105925 ms,8.7 ¦Ìs,RX data,4E,
343,568.11675 ms,8.7 ¦Ìs,RX data,54,
344,568.1276 ms,8.7 ¦Ìs,RX data,58,
345,568.13845 ms,8.7 ¦Ìs,RX data,54,
346,568.1493 ms,8.7 ¦Ìs,RX data,2C,
347,568.16015 ms,8.7 ¦Ìs,RX data,30,
348,568.171 ms,8.7 ¦Ìs,RX data,31,
349,568.181825 ms,8.7 ¦Ìs,RX data,2C,
350,568.192675 ms,8.7 ¦Ìs,RX data,30,
351,568.20355 ms,8.7 ¦Ìs,RX data,31,
352,568.214375 ms,8.7 ¦Ìs,RX data,2C,
353,568.225225 ms,8.7 ¦Ìs,RX data,30,
354,568.236075 ms,8.7 ¦Ìs,RX data,32,
355,568.246925 ms,8.7 ¦Ìs,RX data,2C,
356,568.257775 ms,8.7 ¦Ìs,RX data,41,
357,568.268625 ms,8.7 ¦Ìs,RX data,4E,
358,568.27945 ms,8.7 ¦Ìs,RX data,54,
359,568.290325 ms,8.7 ¦Ìs,RX data,53,
360,568.301175 ms,8.7 ¦Ìs,RX data,54,
361,568.312 ms,8.7 ¦Ìs,RX data,41,
362,568.32285 ms,8.7 ¦Ìs,RX data,54,
363,568.3337 ms,8.7 ¦Ìs,RX data,55,
364,568.34455 ms,8.7 ¦Ìs,RX data,53,
365,568.3554 ms,8.7 ¦Ìs,RX data,3D,
366,568.36625 ms,8.7 ¦Ìs,RX data,44,
367,568.377075 ms,8.7 ¦Ìs,RX data,4F,
368,568.38795 ms,8.7 ¦Ìs,RX data,4E,
369,568.3988 ms,8.7 ¦Ìs,RX data,54,
370,568.409625 ms,8.7 ¦Ìs,RX data,4B,
371,568.420475 ms,8.7 ¦Ìs,RX data,4E,
372,568.43135 ms,8.7 ¦Ìs,RX data,4F,
373,568.442175 ms,8.7 ¦Ìs,RX data,57,
374,568.453025 ms,8.7 ¦Ìs,RX data,2A,
375,568.463875 ms,8.7 ¦Ìs,RX data,32,
376,568.474725 ms,8.7 ¦Ìs,RX data,44,
377,568.485575 ms,8.7 ¦Ìs,RX data,0D,
378,568.496425 ms,8.7 ¦Ìs,RX data,0A,
379,568.50725 ms,8.7 ¦Ìs,RX data,24,
380,568.518125 ms,8.7 ¦Ìs,RX data,47,
381,568.528975 ms,8.7 ¦Ìs,RX data,4E,
382,568.5398 ms,8.7 ¦Ìs,RX data,54,
383,568.55065 ms,8.7 ¦Ìs,RX data,58,
384,568.5615 ms,8.7 ¦Ìs,RX data,54,
385,568.57235 ms,8.7 ¦Ìs,RX data,2C,
386,568.5832 ms,8.7 ¦Ìs,RX data,30,
387,568.59405 ms,8.7 ¦Ìs,RX data,31,
388,568.604875 ms,8.7 ¦Ìs,RX data,2C,
389,568.61575 ms,8.7 ¦Ìs,RX data,30,
390,568.6266 ms,8.7 ¦Ìs,RX data,31,
391,568.637425 ms,8.7 ¦Ìs,RX data,2C,
392,568.648275 ms,8.7 ¦Ìs,RX data,30,
393,568.659125 ms,8.7 ¦Ìs,RX data,32,
394,568.669975 ms,8.7 ¦Ìs,RX data,2C,
395,568.680825 ms,8.7 ¦Ìs,RX data,50,
396,568.691675 ms,8.7 ¦Ìs,RX data,46,
397,568.702525 ms,8.7 ¦Ìs,RX data,3D,
398,568.713375 ms,8.7 ¦Ìs,RX data,46,
399,568.724225 ms,8.7 ¦Ìs,RX data,37,
400,568.73505 ms,8.7 ¦Ìs,RX data,46,
401,568.745925 ms,8.7 ¦Ìs,RX data,46,
402,568.75675 ms,8.7 ¦Ìs,RX data,42,
403,568.7676 ms,8.7 ¦Ìs,RX data,2A,
404,568.77845 ms,8.7 ¦Ìs,RX data,34,
405,568.7893 ms,8.7 ¦Ìs,RX data,42,
406,568.80015 ms,8.7 ¦Ìs,RX data,0D,
407,568.811 ms,8.7 ¦Ìs,RX data,0A,
408,568.82185 ms,8.7 ¦Ìs,RX data,24,
409,568.832675 ms,8.7 ¦Ìs,RX data,47,
410,568.84355 ms,8.7 ¦Ìs,RX data,4E,
411,568.8544 ms,8.7 ¦Ìs,RX data,54,
412,568.865225 ms,8.7 ¦Ìs,RX data,58,
