Index,Start,Time,Type,Data,
247,256.71845 ms,8.7 ¦Ìs,TX data,58,
248,256.7293 ms,8.7 ¦Ìs,TX data,54,
249,256.740175 ms,8.7 ¦Ìs,TX data,2C,
250,256.751 ms,8.7 ¦Ìs,TX data,30,
251,256.76185 ms,8.7 ¦Ìs,TX data,31,
252,256.7727 ms,8.7 ¦Ìs,TX data,2C,
253,256.78355 ms,8.7 ¦Ìs,TX data,30,
254,256.7944 ms,8.7 ¦Ìs,TX data,31,
255,256.80525 ms,8.7 ¦Ìs,TX data,2C,
256,256.816075 ms,8.7 ¦Ìs,TX data,30,
257,256.826925 ms,8.7 ¦Ìs,TX data,32,
258,256.8378 ms,8.7 ¦Ìs,TX data,2C,
259,256.848625 ms,8.7 ¦Ìs,TX data,47,
260,256.859475 ms,8.7 ¦Ìs,TX data,50,
261,256.870325 ms,8.7 ¦Ìs,TX data,53,
262,256.881175 ms,8.7 ¦Ìs,TX data,3B,
263,256.892025 ms,8.7 ¦Ìs,TX data,47,
264,256.902875 ms,8.7 ¦Ìs,TX data,4C,
265,256.913725 ms,8.7 ¦Ìs,TX data,4F,
266,256.924575 ms,8.7 ¦Ìs,TX data,3B,
267,256.935425 ms,8.7 ¦Ìs,TX data,47,
268,256.94625 ms,8.7 ¦Ìs,TX data,41,
269,256.9571 ms,8.7 ¦Ìs,TX data,4C,
270,256.967975 ms,8.7 ¦Ìs,TX data,3B,
271,256.9788 ms,8.7 ¦Ìs,TX data,42,
272,256.98965 ms,8.7 ¦Ìs,TX data,44,
273,257.0005 ms,8.7 ¦Ìs,TX data,53,
274,257.01135 ms,8.7 ¦Ìs,TX data,2A,
275,257.0222 ms,8.7 ¦Ìs,TX data,37,
276,257.03305 ms,8.7 ¦Ìs,TX data,37,
277,257.043875 ms,8.7 ¦Ìs,TX data,0D,
278,257.054725 ms,8.7 ¦Ìs,TX data,0A,
279,257.0656 ms,8.7 ¦Ìs,TX data,24,
280,257.076425 ms,8.7 ¦Ìs,TX data,47,
281,257.087275 ms,8.7 ¦Ìs,TX data,4E,
282,257.098125 ms,8.7 ¦Ìs,TX data,54,
283,257.108975 ms,8.7 ¦Ìs,TX data,58,
284,257.119825 ms,8.7 ¦Ìs,TX data,54,
285,257.130675 ms,8.7 ¦Ìs,TX data,2C,
286,257.1415 ms,8.7 ¦Ìs,TX data,30,
287,257.152375 ms,8.7 ¦Ìs,TX data,31,
288,257.163225 ms,8.7 ¦Ìs,TX data,2C,
289,257.17405 ms,8.7 ¦Ìs,TX data,30,
290,257.1849 ms,8.7 ¦Ìs,TX data,31,
291,257.19575 ms,8.7 ¦Ìs,TX data,2C,
292,257.2066 ms,8.7 ¦Ìs,TX data,30,
293,257.21745 ms,8.7 ¦Ìs,TX data,32,
294,257.2283 ms,8.7 ¦Ìs,TX data,2C,
295,257.239125 ms,8.7 ¦Ìs,TX data,53,
296,257.25 ms,8.7 ¦Ìs,TX data,42,
297,257.26085 ms,8.7 ¦Ìs,TX data,41,
298,257.271675 ms,8.7 ¦Ìs,TX data,53,
299,257.282525 ms,8.7 ¦Ìs,TX data,3B,
300,257.293375 ms,8.7 ¦Ìs,TX data,51,
301,257.304225 ms,8.7 ¦Ìs,TX data,5A,
302,257.315075 ms,8.7 ¦Ìs,TX data,53,
303,257.325925 ms,8.7 ¦Ìs,TX data,53,
304,257.336775 ms,8.7 ¦Ìs,TX data,2A,
305,257.347625 ms,8.7 ¦Ìs,TX data,36,
306,257.358475 ms,8.7 ¦Ìs,TX data,30,
307,257.3693 ms,8.7 ¦Ìs,TX data,0D,
308,257.380175 ms,8.7 ¦Ìs,TX data,0A,
309,257.391025 ms,8.7 ¦Ìs,TX data,24,
310,257.40185 ms,8.7 ¦Ìs,TX data,47,
311,257.4127 ms,8.7 ¦Ìs,TX data,4E,
312,257.42355 ms,8.7 ¦Ìs,TX data,54,
313,257.4344 ms,8.7 ¦Ìs,TX data,58,
314,257.44525 ms,8.7 ¦Ìs,TX data,54,
315,257.4561 ms,8.7 ¦Ìs,TX data,2C,
316,257.466925 ms,8.7 ¦Ìs,TX data,30,
317,257.4778 ms,8.7 ¦Ìs,TX data,31,
318,257.48865 ms,8.7 ¦Ìs,TX data,2C,
319,257.499475 ms,8.7 ¦Ìs,TX data,30,
320,257.510325 ms,8.7 ¦Ìs,TX data,31,
321,257.521175 ms,8.7 ¦Ìs,TX data,2C,
322,257.532025 ms,8.7 ¦Ìs,TX data,30,
323,257.542875 ms,8.7 ¦Ìs,TX data,32,
324,257.553725 ms,8.7 ¦Ìs,TX data,2C,
325,257.564575 ms,8.7 ¦Ìs,TX data,41,
326,257.575425 ms,8.7 ¦Ìs,TX data,4E,
327,257.586275 ms,8.7 ¦Ìs,TX data,54,
328,257.5971 ms,8.7 ¦Ìs,TX data,53,
329,257.607975 ms,8.7 ¦Ìs,TX data,55,
330,257.6188 ms,8.7 ¦Ìs,TX data,50,
331,257.62965 ms,8.7 ¦Ìs,TX data,45,
332,257.6405 ms,8.7 ¦Ìs,TX data,52,
333,257.65135 ms,8.7 ¦Ìs,TX data,56,
334,257.6622 ms,8.7 ¦Ìs,TX data,3D,
335,257.67305 ms,8.7 ¦Ìs,TX data,2A,
336,257.6839 ms,8.7 ¦Ìs,TX data,32,
337,257.694725 ms,8.7 ¦Ìs,TX data,32,
338,257.7056 ms,8.7 ¦Ìs,TX data,0D,
339,257.71645 ms,8.7 ¦Ìs,TX data,0A,
340,257.727275 ms,8.7 ¦Ìs,TX data,24,
341,257.738125 ms,8.7 ¦Ìs,TX data,47,
342,257.748975 ms,8.7 ¦Ìs,TX data,4E,
343,257.759825 ms,8.7 ¦Ìs,TX data,54,
344,257.770675 ms,8.7 ¦Ìs,TX data,58,
345,257.781525 ms,8.7 ¦Ìs,TX data,54,
346,257.792375 ms,8.7 ¦Ìs,TX data,2C,
347,257.803225 ms,8.7 ¦Ìs,TX data,30,
348,257.814075 ms,8.7 ¦Ìs,TX data,31,
349,257.8249 ms,8.7 ¦Ìs,TX data,2C,
350,257.83575 ms,8.7 ¦Ìs,TX data,30,
351,257.8466 ms,8.7 ¦Ìs,TX data,31,
352,257.85745 ms,8.7 ¦Ìs,TX data,2C,
353,257.8683 ms,8.7 ¦Ìs,TX data,30,
354,257.87915 ms,8.7 ¦Ìs,TX data,32,
355,257.89 ms,8.7 ¦Ìs,TX data,2C,
356,257.90085 ms,8.7 ¦Ìs,TX data,41,
357,257.9117 ms,8.7 ¦Ìs,TX data,4E,
358,257.922525 ms,8.7 ¦Ìs,TX data,54,
359,257.9334 ms,8.7 ¦Ìs,TX data,53,
360,257.944225 ms,8.7 ¦Ìs,TX data,54,
361,257.955075 ms,8.7 ¦Ìs,TX data,41,
362,257.965925 ms,8.7 ¦Ìs,TX data,54,
363,257.976775 ms,8.7 ¦Ìs,TX data,55,
