Id,Time[ns],0:UART: RX/TX
1144,2390078660.00,EF
1145,2390090590.00,AD
1146,2390102530.00,FF
1147,2390114460.00,08
1148,2390126400.00,A0
1149,2390138330.00,73
1150,2390150270.00,A0
1151,2390162200.00,94
1152,2390174140.00,06
1153,2390186070.00,D5
1154,2390198010.00,BF
1155,2390209940.00,01
1156,2390221880.00,65
1157,2390233810.00,7E
1158,2390245750.00,52
1159,2390257680.00,FD
1160,2390269620.00,4A
1161,2390281550.00,27
1162,2390293490.00,46
1163,2390305420.00,28
1164,2390317360.00,4C
1165,2390329290.00,92
1166,2390341230.00,B2
1167,2390353160.00,E3
1168,2390365100.00,BA
1169,2390377030.00,2A
1170,2390388970.00,0D
1171,2390400910.00,A1
1172,2390412840.00,A3
1173,2390424770.00,1F
1174,2390436710.00,97
1175,2390448640.00,FF
1176,2390460580.00,5B
1177,2390472510.00,FD
1178,2390484450.00,BB
1179,2390496380.00,28
1180,2390508330.00,F3
1181,2390520250.00,FD
1182,2390532190.00,D7
1183,2390544120.00,1B
1184,2390556070.00,4C
1185,2390567990.00,11
1186,2390579930.00,A3
1187,2390591870.00,1F
1188,2390603810.00,E1
1189,2390615730.00,FF
1190,2390627670.00,34
1191,2390639610.00,00
1192,2390651550.00,00
1193,2390663470.00,64
1194,2390675410.00,FE
1195,2390687340.00,53
1196,2390699290.00,A6
1197,2390711210.00,22
1198,2390723150.00,2F
1199,2390735090.00,00
1200,2390747030.00,02
1201,2390758950.00,78
1202,2390770890.00,0A
1203,2390782830.00,00
1204,2390794770.00,95
1205,2390806690.00,30
1206,2390818630.00,B5
1207,2390830570.00,62
1208,2390842510.00,13
1209,2390854430.00,80
1210,2390866370.00,54
