Index,Start,Time,Type,Data,
237,1.235881 s,8.7 ¦Ìs,RX data,00,
238,1.235893 s,8.7 ¦Ìs,RX data,00,
239,1.235905 s,8.7 ¦Ìs,RX data,00,
240,1.235917 s,8.7 ¦Ìs,RX data,15,
241,1.235929 s,8.7 ¦Ìs,RX data,CC,
242,1.245742 s,8.7 ¦Ìs,RX data,B5,
243,1.245754 s,8.7 ¦Ìs,RX data,62,
244,1.245766 s,8.7 ¦Ìs,RX data,06,
245,1.245778 s,8.7 ¦Ìs,RX data,01,
246,1.245789 s,8.7 ¦Ìs,RX data,08,
247,1.245801 s,8.7 ¦Ìs,RX data,00,
248,1.245813 s,8.7 ¦Ìs,RX data,01,
249,1.245825 s,8.7 ¦Ìs,RX data,06,
250,1.245837 s,8.7 ¦Ìs,RX data,00,
251,1.245849 s,8.7 ¦Ìs,RX data,01,
252,1.245861 s,8.7 ¦Ìs,RX data,00,
253,1.245873 s,8.7 ¦Ìs,RX data,00,
254,1.245885 s,8.7 ¦Ìs,RX data,00,
255,1.245897 s,8.7 ¦Ìs,RX data,00,
256,1.245908 s,8.7 ¦Ìs,RX data,17,
257,1.24592 s,8.7 ¦Ìs,RX data,DA,
258,1.255755 s,8.7 ¦Ìs,RX data,B5,
259,1.255767 s,8.7 ¦Ìs,RX data,62,
260,1.255779 s,8.7 ¦Ìs,RX data,06,
261,1.255791 s,8.7 ¦Ìs,RX data,8A,
262,1.255802 s,8.7 ¦Ìs,RX data,09,
263,1.255814 s,8.7 ¦Ìs,RX data,00,
264,1.255826 s,8.7 ¦Ìs,RX data,00,
265,1.255838 s,8.7 ¦Ìs,RX data,07,
266,1.25585 s,8.7 ¦Ìs,RX data,00,
267,1.255862 s,8.7 ¦Ìs,RX data,00,
268,1.255874 s,8.7 ¦Ìs,RX data,4B,
269,1.255886 s,8.7 ¦Ìs,RX data,03,
270,1.255898 s,8.7 ¦Ìs,RX data,91,
271,1.25591 s,8.7 ¦Ìs,RX data,20,
272,1.255921 s,8.7 ¦Ìs,RX data,02,
273,1.255933 s,8.7 ¦Ìs,RX data,A1,
274,1.255945 s,8.7 ¦Ìs,RX data,D9,
275,1.265755 s,8.7 ¦Ìs,RX data,B5,
276,1.265767 s,8.7 ¦Ìs,RX data,62,
277,1.265779 s,8.7 ¦Ìs,RX data,06,
278,1.265791 s,8.7 ¦Ìs,RX data,01,
279,1.265803 s,8.7 ¦Ìs,RX data,08,
280,1.265815 s,8.7 ¦Ìs,RX data,00,
281,1.265827 s,8.7 ¦Ìs,RX data,01,
282,1.265839 s,8.7 ¦Ìs,RX data,07,
283,1.26585 s,8.7 ¦Ìs,RX data,00,
284,1.265862 s,8.7 ¦Ìs,RX data,01,
285,1.265874 s,8.7 ¦Ìs,RX data,00,
286,1.265886 s,8.7 ¦Ìs,RX data,00,
287,1.265898 s,8.7 ¦Ìs,RX data,00,
288,1.26591 s,8.7 ¦Ìs,RX data,00,
289,1.265922 s,8.7 ¦Ìs,RX data,18,
290,1.265934 s,8.7 ¦Ìs,RX data,E1,
291,1.280754 s,8.7 ¦Ìs,RX data,B5,
292,1.280766 s,8.7 ¦Ìs,RX data,62,
293,1.280778 s,8.7 ¦Ìs,RX data,06,
294,1.28079 s,8.7 ¦Ìs,RX data,01,
295,1.280802 s,8.7 ¦Ìs,RX data,08,
296,1.280814 s,8.7 ¦Ìs,RX data,00,
297,1.280826 s,8.7 ¦Ìs,RX data,01,
298,1.280838 s,8.7 ¦Ìs,RX data,11,
299,1.280849 s,8.7 ¦Ìs,RX data,00,
300,1.280861 s,8.7 ¦Ìs,RX data,00,
301,1.280873 s,8.7 ¦Ìs,RX data,00,
302,1.280885 s,8.7 ¦Ìs,RX data,00,
303,1.280897 s,8.7 ¦Ìs,RX data,00,
304,1.280909 s,8.7 ¦Ìs,RX data,00,
305,1.280921 s,8.7 ¦Ìs,RX data,21,
306,1.280933 s,8.7 ¦Ìs,RX data,22,
307,1.290773 s,8.7 ¦Ìs,RX data,B5,
308,1.290785 s,8.7 ¦Ìs,RX data,62,
309,1.290797 s,8.7 ¦Ìs,RX data,06,
310,1.290809 s,8.7 ¦Ìs,RX data,01,
311,1.29082 s,8.7 ¦Ìs,RX data,08,
312,1.290832 s,8.7 ¦Ìs,RX data,00,
313,1.290844 s,8.7 ¦Ìs,RX data,01,
314,1.290856 s,8.7 ¦Ìs,RX data,12,
315,1.290868 s,8.7 ¦Ìs,RX data,00,
316,1.29088 s,8.7 ¦Ìs,RX data,01,
317,1.290892 s,8.7 ¦Ìs,RX data,00,
318,1.290904 s,8.7 ¦Ìs,RX data,00,
319,1.290916 s,8.7 ¦Ìs,RX data,00,
320,1.290928 s,8.7 ¦Ìs,RX data,00,
321,1.290939 s,8.7 ¦Ìs,RX data,23,
322,1.290951 s,8.7 ¦Ìs,RX data,2E,
323,1.300748 s,8.7 ¦Ìs,RX data,B5,
324,1.30076 s,8.7 ¦Ìs,RX data,62,
325,1.300772 s,8.7 ¦Ìs,RX data,06,
326,1.300784 s,8.7 ¦Ìs,RX data,01,
327,1.300796 s,8.7 ¦Ìs,RX data,08,
328,1.300808 s,8.7 ¦Ìs,RX data,00,
329,1.30082 s,8.7 ¦Ìs,RX data,01,
330,1.300832 s,8.7 ¦Ìs,RX data,20,
331,1.300844 s,8.7 ¦Ìs,RX data,00,
332,1.300855 s,8.7 ¦Ìs,RX data,00,
333,1.300867 s,8.7 ¦Ìs,RX data,00,
334,1.300879 s,8.7 ¦Ìs,RX data,00,
335,1.300891 s,8.7 ¦Ìs,RX data,00,
336,1.300903 s,8.7 ¦Ìs,RX data,00,
337,1.300915 s,8.7 ¦Ìs,RX data,30,
338,1.300927 s,8.7 ¦Ìs,RX data,8B,
339,1.310765 s,8.7 ¦Ìs,RX data,B5,
340,1.310777 s,8.7 ¦Ìs,RX data,62,
341,1.310789 s,8.7 ¦Ìs,RX data,06,
342,1.310801 s,8.7 ¦Ìs,RX data,01,
343,1.310813 s,8.7 ¦Ìs,RX data,08,
344,1.310825 s,8.7 ¦Ìs,RX data,00,
345,1.310837 s,8.7 ¦Ìs,RX data,01,
346,1.310848 s,8.7 ¦Ìs,RX data,21,
347,1.31086 s,8.7 ¦Ìs,RX data,00,
348,1.310872 s,8.7 ¦Ìs,RX data,01,
349,1.310884 s,8.7 ¦Ìs,RX data,00,
350,1.310896 s,8.7 ¦Ìs,RX data,00,
351,1.310908 s,8.7 ¦Ìs,RX data,00,
352,1.31092 s,8.7 ¦Ìs,RX data,00,
353,1.310932 s,8.7 ¦Ìs,RX data,32,
354,1.310944 s,8.7 ¦Ìs,RX data,97,
355,1.320759 s,8.7 ¦Ìs,RX data,B5,
356,1.32077 s,8.7 ¦Ìs,RX data,62,
357,1.320782 s,8.7 ¦Ìs,RX data,06,
358,1.320794 s,8.7 ¦Ìs,RX data,01,
359,1.320806 s,8.7 ¦Ìs,RX data,08,
360,1.320818 s,8.7 ¦Ìs,RX data,00,
361,1.32083 s,8.7 ¦Ìs,RX data,01,
362,1.320842 s,8.7 ¦Ìs,RX data,22,
363,1.320854 s,8.7 ¦Ìs,RX data,00,
364,1.320866 s,8.7 ¦Ìs,RX data,01,
365,1.320878 s,8.7 ¦Ìs,RX data,00,
366,1.320889 s,8.7 ¦Ìs,RX data,00,
367,1.320901 s,8.7 ¦Ìs,RX data,00,
368,1.320913 s,8.7 ¦Ìs,RX data,00,
369,1.320925 s,8.7 ¦Ìs,RX data,33,
370,1.320937 s,8.7 ¦Ìs,RX data,9E,
371,1.330771 s,8.7 ¦Ìs,RX data,B5,
372,1.330783 s,8.7 ¦Ìs,RX data,62,
373,1.330795 s,8.7 ¦Ìs,RX data,06,
374,1.330807 s,8.7 ¦Ìs,RX data,01,
375,1.330819 s,8.7 ¦Ìs,RX data,08,
376,1.330831 s,8.7 ¦Ìs,RX data,00,
377,1.330843 s,8.7 ¦Ìs,RX data,02,
378,1.330855 s,8.7 ¦Ìs,RX data,15,
379,1.330866 s,8.7 ¦Ìs,RX data,00,
380,1.330878 s,8.7 ¦Ìs,RX data,01,
381,1.33089 s,8.7 ¦Ìs,RX data,00,
382,1.330902 s,8.7 ¦Ìs,RX data,00,
383,1.330914 s,8.7 ¦Ìs,RX data,00,
384,1.330926 s,8.7 ¦Ìs,RX data,00,
385,1.330938 s,8.7 ¦Ìs,RX data,27,
386,1.33095 s,8.7 ¦Ìs,RX data,4B,
387,1.340749 s,8.7 ¦Ìs,RX data,B5,
388,1.340761 s,8.7 ¦Ìs,RX data,62,
389,1.340773 s,8.7 ¦Ìs,RX data,06,
390,1.340784 s,8.7 ¦Ìs,RX data,01,
391,1.340796 s,8.7 ¦Ìs,RX data,08,
